Product_Name,Brand,Selling_Price,MRP,Date,Rating,Purchases,Current_Stock,Traffic,Conversion_Rate,Replenishment_Rate,Demand_Score
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,40024.34,74999.0,2023-05-21,3.8,1891,19,1757.11,0.11,3.74,263.86
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,41084.83,74999.0,2023-05-28,3.8,1896,14,1757.02,0.11,3.7,263.85
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,43024.63,74999.0,2023-06-04,3.8,1900,10,1750.48,0.11,3.65,262.86
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,45738.39,74999.0,2023-06-11,3.8,1901,29,1738.56,0.11,3.61,261.08
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,49075.77,74999.0,2023-06-18,3.9,1902,28,1803.0,0.12,3.56,270.75
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,52850.19,74999.0,2023-06-25,3.9,1905,25,1803.0,0.12,3.52,270.75
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,56849.68,74999.0,2023-07-02,3.9,1908,22,1803.0,0.12,3.48,270.75
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,60849.16,74999.0,2023-07-09,3.9,1910,20,1803.0,0.12,3.44,270.75
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,64623.58,74999.0,2023-07-16,4.0,1914,16,1862.42,0.13,3.41,279.67
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,67960.96,74999.0,2023-07-23,4.0,1918,12,1854.81,0.13,3.37,278.52
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,70674.72,74999.0,2023-07-30,4.0,1921,29,1872.16,0.13,3.34,281.13
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,72614.53,74999.0,2023-08-06,4.0,1925,25,1846.61,0.13,3.3,277.29
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,73675.01,74999.0,2023-08-13,4.0,1929,21,1854.86,0.13,3.27,278.53
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,73801.92,74999.0,2023-08-20,4.0,1930,20,1858.88,0.13,3.23,279.14
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,72995.26,74999.0,2023-08-27,4.0,1933,17,1863.73,0.13,3.2,279.86
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,71309.28,74999.0,2023-09-03,4.0,1938,12,1881.53,0.13,3.17,282.53
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,68849.34,74999.0,2023-09-10,4.0,1941,29,1849.86,0.13,3.14,277.78
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,65765.77,74999.0,2023-09-17,4.0,1946,24,1866.87,0.13,3.11,280.33
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,62245.17,74999.0,2023-09-24,4.0,1947,23,1871.1,0.13,3.08,280.97
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,58499.51,74999.0,2023-10-01,3.9,1949,21,1803.0,0.12,3.05,270.75
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,54753.85,74999.0,2023-10-08,3.9,1953,17,1803.0,0.12,3.02,270.75
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,51233.25,74999.0,2023-10-15,3.9,1954,16,1803.0,0.12,2.99,270.75
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,48149.69,74999.0,2023-10-22,3.9,1958,12,1803.0,0.12,2.97,270.75
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,45689.75,74999.0,2023-10-29,3.8,1960,10,1764.43,0.11,2.94,264.96
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,44003.77,74999.0,2023-11-05,3.8,1962,28,1734.08,0.11,2.91,260.4
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,43197.11,74999.0,2023-11-12,3.8,1963,27,1757.72,0.11,2.88,263.95
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,43324.02,74999.0,2023-11-19,3.8,1965,25,1763.42,0.11,2.86,264.8
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,44384.5,74999.0,2023-11-26,3.8,1970,20,1715.61,0.11,2.83,257.63
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,46324.3,74999.0,2023-12-03,3.9,1972,18,1803.0,0.12,2.81,270.75
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,49038.06,74999.0,2023-12-10,3.9,1976,14,1803.0,0.12,2.79,270.75
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,52375.45,74999.0,2023-12-17,3.9,1980,10,1803.0,0.12,2.77,270.75
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,56149.87,74999.0,2023-12-24,3.9,1984,26,1803.0,0.12,2.74,270.75
ASUS AMD Ryzen 5 Hexa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS,60149.35,74999.0,2023-12-31,3.9,1817,13,1803.0,0.12,2.49,270.75
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,79990.0,99500.0,2023-01-01,4.5,1592,78,4051.0,0.16,4.35,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,83810.47,99500.0,2023-01-08,4.5,1597,73,4051.0,0.16,4.28,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,87420.17,99500.0,2023-01-15,4.5,1600,70,4051.0,0.16,4.21,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,90620.56,99500.0,2023-01-22,4.6,1601,69,4249.37,0.17,4.14,637.74
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,93236.9,99500.0,2023-01-29,4.6,1605,65,4230.26,0.17,4.07,634.87
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,95128.4,99500.0,2023-02-05,4.6,1607,63,4169.04,0.17,4.01,625.69
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,96196.37,99500.0,2023-02-12,4.6,1611,59,4143.89,0.17,3.95,621.91
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,96390.02,99500.0,2023-02-19,4.6,1613,57,4215.17,0.17,3.89,632.61
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,95709.33,99500.0,2023-02-26,4.6,1615,55,4185.51,0.17,3.83,628.16
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,94205.12,99500.0,2023-03-05,4.6,1619,51,4146.85,0.17,3.77,622.36
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,91976.07,99500.0,2023-03-12,4.6,1624,46,4192.2,0.17,3.72,629.16
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,89162.96,99500.0,2023-03-19,4.5,1626,44,4051.0,0.16,3.67,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,85940.56,99500.0,2023-03-26,4.5,1628,42,4051.0,0.16,3.62,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,82507.37,99500.0,2023-04-02,4.5,1632,38,4051.0,0.16,3.57,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,79074.18,99500.0,2023-04-09,4.5,1634,36,4051.0,0.16,3.52,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,75851.78,99500.0,2023-04-16,4.5,1636,34,4051.0,0.16,3.47,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,73038.67,99500.0,2023-04-23,4.5,1640,30,4051.0,0.16,3.43,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,70809.62,99500.0,2023-04-30,4.5,1644,26,4051.0,0.16,3.39,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,69305.41,99500.0,2023-05-07,4.4,1645,25,3965.8,0.15,3.34,595.19
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,68624.72,99500.0,2023-05-14,4.4,1650,20,3859.47,0.15,3.31,579.24
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,68818.37,99500.0,2023-05-21,4.4,1655,15,3938.53,0.15,3.27,591.1
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,69886.34,99500.0,2023-05-28,4.4,1657,13,3889.46,0.15,3.23,583.74
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,71777.84,99500.0,2023-06-04,4.5,1662,28,4051.0,0.16,3.2,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,74394.18,99500.0,2023-06-11,4.5,1664,26,4051.0,0.16,3.16,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,77594.57,99500.0,2023-06-18,4.5,1665,25,4051.0,0.16,3.12,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,81204.27,99500.0,2023-06-25,4.5,1669,21,4051.0,0.16,3.09,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,85024.74,99500.0,2023-07-02,4.5,1673,17,4051.0,0.16,3.05,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,88845.21,99500.0,2023-07-09,4.5,1677,13,4051.0,0.16,3.02,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,92454.91,99500.0,2023-07-16,4.6,1682,28,4169.9,0.17,2.99,625.82
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,95655.3,99500.0,2023-07-23,4.6,1683,27,4195.22,0.17,2.96,629.61
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,98271.64,99500.0,2023-07-30,4.6,1688,22,4198.46,0.17,2.93,630.1
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,100163.14,99500.0,2023-08-06,4.6,1693,17,4154.49,0.17,2.9,623.5
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,101231.11,99500.0,2023-08-13,4.6,1694,16,4249.85,0.17,2.87,637.81
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,101424.76,99500.0,2023-08-20,4.6,1695,15,4226.22,0.17,2.84,634.26
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,100744.07,99500.0,2023-08-27,4.6,1696,14,4246.2,0.17,2.81,637.26
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,99239.86,99500.0,2023-09-03,4.6,1697,13,4240.77,0.17,2.78,636.45
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,97010.81,99500.0,2023-09-10,4.6,1701,29,4204.68,0.17,2.75,631.03
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,94197.7,99500.0,2023-09-17,4.6,1704,26,4244.06,0.17,2.73,636.94
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,90975.3,99500.0,2023-09-24,4.6,1707,23,4142.77,0.17,2.7,621.75
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,87542.11,99500.0,2023-10-01,4.5,1708,22,4051.0,0.16,2.67,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,84108.92,99500.0,2023-10-08,4.5,1711,19,4051.0,0.16,2.65,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,80886.52,99500.0,2023-10-15,4.5,1714,16,4051.0,0.16,2.62,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,78073.41,99500.0,2023-10-22,4.5,1715,15,4051.0,0.16,2.6,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,75844.36,99500.0,2023-10-29,4.5,1718,12,4051.0,0.16,2.58,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,74340.15,99500.0,2023-11-05,4.5,1723,27,4051.0,0.16,2.56,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,73659.46,99500.0,2023-11-12,4.5,1725,25,4051.0,0.16,2.53,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,73853.11,99500.0,2023-11-19,4.5,1727,23,4051.0,0.16,2.51,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,74921.08,99500.0,2023-11-26,4.5,1728,22,4051.0,0.16,2.49,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,76812.58,99500.0,2023-12-03,4.5,1732,18,4051.0,0.16,2.47,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,79428.92,99500.0,2023-12-10,4.5,1733,17,4051.0,0.16,2.44,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,82629.31,99500.0,2023-12-17,4.5,1737,13,4051.0,0.16,2.43,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,86239.01,99500.0,2023-12-24,4.5,1739,11,4051.0,0.16,2.41,607.98
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® ...,ASUS,90059.48,99500.0,2023-12-31,4.6,1588,82,4155.84,0.17,2.18,623.71
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050...,ASUS,87600.0,121000.0,2023-01-01,4.3,922,79,2271.0,0.1,2.52,340.95
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050...,ASUS,96021.51,121000.0,2023-01-08,4.3,927,74,2271.0,0.1,2.49,340.95
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050...,ASUS,103970.36,121000.0,2023-01-15,4.4,930,71,2319.5,0.11,2.45,348.24
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050...,ASUS,111001.34,121000.0,2023-01-22,4.4,934,67,2338.58,0.11,2.41,351.1
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050...,ASUS,116722.62,121000.0,2023-01-29,4.4,937,64,2342.9,0.11,2.38,351.75
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050...,ASUS,120818.44,121000.0,2023-02-05,4.4,940,61,2334.91,0.11,2.34,350.55
ASUS AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050...,ASUS,123067.54,121000.0,2023-02-12,4.4,941,60,2372.88,0.11,2.31,356.24
